id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi
33130384,Q233286,33130384,Gabby_Douglas,Gabby Douglas,GYMNAST,8.449742005614107,F,gabrielledoug,True,26,14,"Newport News, Virginia",37.07083333,-76.48444444,91277.0,United States,1995-12-31,1995.0,,,,,,,,United States,,False,2.4080586588401545,25.0,97498.0,3.958082007761393,45.160327149674565
36301418,Q137374,36301418,Katie_Ledecky,Katie Ledecky,SWIMMER,9.129559014993688,F,katieledecky,True,39,14,"Washington, D.C.",38.90472222,-77.01638889,108956.0,United States,1997-03-17,1997.0,,,,,,,,United States,,False,2.8897602462046423,23.0,48873.0,4.8409968903140665,45.09470277067737
46248350,Q20051697,46248350,Julia_Michaels,Julia Michaels,SINGER,1.6417935341340693,F,juliamichaels,True,36,14,"Davenport, Iowa",41.54305556,-90.59083333,8599.0,United States,1993-11-13,1993.0,,,,,,,,,,False,1.9269851770483373,27.0,70347.0,5.039849816294701,45.01813061993275
6402694,Q18989,6402694,Ryan_Newman_(actress),Ryan Newman,ACTOR,121.02053234507127,F,ryrynewman,True,27,14,"Manhattan Beach, California",33.88888889,-118.40527778,107656.0,United States,1998-04-24,1998.0,,,,,,,,,,False,3.700736859602413,22.0,50249.0,3.526613630210264,44.96273319435981
33264010,Q519784,33264010,Kaitlyn_Dever,Kaitlyn Dever,ACTOR,340.5419473898558,F,KaitlynDever,True,24,14,"Phoenix, Arizona",33.45,-112.06666667,49121.0,United States,1996-12-21,1996.0,,,,,,,,,,False,2.1081587725078483,24.0,162554.0,4.038934105537988,44.93830260646062
32640184,Q4398745,32640184,Rowan_Blanchard,Rowan Blanchard,ACTOR,407.3509273603088,F,rowanblanchard,True,34,14,Los Angeles,34.05,-118.25,18110.0,United States,2001-10-14,2001.0,,,,,,,,United States,,False,2.8747235416550003,19.0,100997.0,4.421052017581099,44.831890639611125
25045671,Q291405,25045671,Sky_Ferreira,Sky Ferreira,SINGER,6.745145639594371,F,skyferreira,True,25,14,Los Angeles,34.05,-118.25,18110.0,United States,1992-07-08,1992.0,,,,,,,,United States,,False,2.793806513203462,28.0,39731.0,3.6960223925072153,44.77935710436728
31265743,Q18804,31265743,Rebecca_Black,Rebecca Black,SINGER,0.0,F,MsRebeccaBlack,True,43,14,"Irvine, California",33.66944444,-117.82305556,5201333.0,United States,1997-06-21,1997.0,,,,,,,,,,False,2.2519468766010102,23.0,66321.0,5.524371765220073,44.77190941364217
60175849,Q61999077,60175849,Jolene_Marie_Rotinsulu,Jolene Marie Rotinsulu,MODEL,2.8744541612875745,F,joleneemarie,True,40,14,"Santa Ana, California",33.74083333,-117.88138889,70957.0,United States,1996-05-15,1996.0,,,,,,,,,,False,3.390332749039626,24.0,19552.0,4.014872123361333,44.59114105540287
6164957,Q234558,6164957,Bianca_Ryan,Bianca Ryan,ACTOR,55.15051713716443,F,BiancaRyan,True,21,14,"Ocean City, New Jersey",39.269523,-74.599797,125118.0,United States,1994-09-01,1994.0,,,,,,,,,,False,4.03815570900426,26.0,24697.0,2.8222943098402595,44.47913162956586
43618191,Q30072039,43618191,Quavo,Quavo,SINGER,2.5254897245093706,F,QuavoStuntin,True,19,14,"Athens, Georgia",33.95,-83.38333333,186859.0,United States,1991-04-02,1991.0,,,,,,,,,,False,1.943919441335536,29.0,104334.0,3.6555021105903833,44.413883338727366
41477002,Q22673974,41477002,Kaia_Gerber,Kaia Gerber,MODEL,14.134301619826738,F,KaiaGerber,True,22,13,Los Angeles,34.05,-118.25,18110.0,United States,2001-09-03,2001.0,,,,,,,,United States,,False,2.742808016943807,19.0,160796.0,3.31674126911267,44.30613131679775
1363623,Q265547,1363623,Makenzie_Vega,Makenzie Vega,ACTOR,312.9917758811575,F,,True,21,13,Los Angeles,34.05,-118.25,18110.0,United States,1994-02-10,1994.0,,,,,,,,United States,,False,2.796112697739623,26.0,50502.0,3.3035236970625266,44.03991457662337
27763312,Q235310,27763312,Alexis_Jordan,Alexis Jordan,SINGER,19.31515095711618,F,ALEXISJORDAN,True,24,13,"Columbia, South Carolina",34.00055556,-81.03472222,57851.0,United States,1992-04-07,1992.0,,,,,,,,United States,,False,3.851763544163336,28.0,13354.0,3.2138149090066195,43.81304092341799
47451203,Q20807289,47451203,Liv_Morgan,Liv Morgan,WRESTLER,9.205164967192516,F,YaOnlyLivvOnce,True,16,13,"Paramus, New Jersey",40.947299,-74.070169,124997.0,United States,1994-06-08,1994.0,,,,,,,,,,False,2.3973391519715963,26.0,87055.0,2.856779951587185,43.638955756177765
56636819,Q49561909,56636819,Sydney_Sweeney,Sydney Sweeney,ACTOR,1267.5863913645576,F,sydney_sweeney,True,16,13,"Spokane, Washington",47.65888889,-117.425,138268.0,United States,1997-09-12,1997.0,,,,,,,,,,False,2.5954835652715857,23.0,113074.0,2.864067639454454,43.52580232681844
26798926,Q238849,26798926,Kelsey_Chow,Kelsey Chow,ACTOR,578.3140677494547,F,kelseychow,True,23,13,"Columbia, South Carolina",34.00055556,-81.03472222,57851.0,United States,1991-09-09,1991.0,,,,,,,,United States,,False,1.548595981338812,29.0,81700.0,4.308578167140166,43.2205205486482
32834047,Q241847,32834047,McKayla_Maroney,McKayla Maroney,GYMNAST,14.345547499058636,F,McKaylaMaroney,True,27,13,"Aliso Viejo, California",33.575,-117.72555556,107804.0,United States,1995-12-09,1995.0,,,,,,,,,,False,2.0207938263527216,25.0,55588.0,4.382659493553367,42.83333860409442
25831844,Q434745,25831844,Tinashe,Tinashe,ACTOR,55.909372727740966,F,Tinashe,True,26,13,"Lexington, Kentucky",38.02972222,-84.49472222,50352.0,United States,1993-02-06,1993.0,,,,,,,,,,False,1.906206944994914,27.0,43827.0,4.088746803619761,42.69699388505552
24204441,Q264320,24204441,Seychelle_Gabriel,Seychelle Gabriel,ACTOR,41.04654662918399,F,seychellegab,True,22,13,"Burbank, California",34.18027778,-118.32833333,107608.0,United States,1991-03-25,1991.0,,,,,,,,,,False,2.0549590771422834,29.0,34376.0,3.795076672820856,42.57149757328285
50229776,Q21738166,50229776,Jenna_Ortega,Jenna Ortega,ACTOR,42.40757104462303,F,jennaortega,True,17,13,Coachella Valley,33.7,-116.2,750601.0,United States,2002-09-27,2002.0,,,,,,,,,,False,2.791069277281486,18.0,123122.0,2.7331220150942728,42.52621539243973
54828642,Q19959654,54828642,Lizzy_Greene,Lizzy Greene,ACTOR,591.2969068684424,F,greene_lizzy,True,15,13,Dallas,32.77916667,-96.80888889,53838.0,United States,2003-05-01,2003.0,,,,,,,,,,False,4.065177409998191,17.0,73049.0,2.2978197465208208,42.49386445575077
45371635,Q19667862,45371635,O'Shea_Jackson_Jr.,O'Shea Jackson Jr.,ACTOR,12.996854934085396,F,OsheaJacksonJr,True,19,13,Los Angeles,34.05,-118.25,18110.0,United States,1991-02-24,1991.0,,,,,,,,United States,,False,1.4676529931772644,29.0,84446.0,3.816153180148932,42.39014853144112
37889621,Q1651742,37889621,Quvenzhané_Wallis,Quvenzhané Wallis,ACTOR,2388.510197810469,F,IAMQUVENZHANE,True,31,13,"Houma, Louisiana",29.5875,-90.71611111,115802.0,United States,2003-08-28,2003.0,,,,,,,,,,False,2.925774269628534,17.0,51512.0,4.2338045045367725,42.08152694410938
29551546,Q27326,29551546,Caroline_Sunshine,Caroline Sunshine,ACTOR,365.7867093141204,F,CSunshine,True,27,13,Atlanta,33.755,-84.39,3138.0,United States,1995-09-05,1995.0,,,,,,,,United States,,False,2.765587998116643,25.0,19338.0,3.898928683561648,42.06155346658762
26535791,Q117867,26535791,Missy_Franklin,Missy Franklin,SWIMMER,0.0,F,MissyFranklin,True,31,13,"Pasadena, California",34.15611111,-118.13194444,92408.0,United States,1995-05-10,1995.0,,,,,,,,,,False,2.663142031990994,25.0,16789.0,4.424010655777501,41.89579009562716
38311499,Q4132067,38311499,Kiersey_Clemons,Kiersey Clemons,ACTOR,1120.53056875855,F,KierseyClemons,True,15,12,"Pensacola, Florida",30.43333333,-87.2,109162.0,United States,1993-12-17,1993.0,,,,,,,,,,False,2.154957429471338,27.0,51906.0,2.951039343708814,41.80600093298138
42009092,Q15768416,42009092,"Princess_Leonore,_Duchess_of_Gotland","Princess Leonore, Duchess of Gotland",NOBLEMAN,5.398737381904573,F,,True,31,12,New York City,40.71274,-74.005974,645042.0,United States,2014-02-20,2014.0,,,,,,,,,,False,6.325445973011195,6.0,52267.0,2.899078315616906,41.608296134094665
47844606,Q21005558,47844606,Daya_(singer),Daya,SINGER,4.388592919733529,F,daya,True,27,12,Pittsburgh,40.43972222,-79.97638889,25101.0,United States,1998-10-24,1998.0,,,,,,,,United States,,False,2.8212824813846726,22.0,22420.0,3.603791024381604,41.56405988882999
47689123,Q20973709,47689123,Beanie_Feldstein,Beanie Feldstein,ACTOR,277.2415192638956,F,BeanieFeldstein,True,16,12,Los Angeles,34.05,-118.25,18110.0,United States,1993-06-24,1993.0,,,,,,,,United States,,False,1.5719449592828616,27.0,79725.0,3.5321621078212613,41.18037225382045
36193058,Q2072265,36193058,Kelli_Berglund,Kelli Berglund,ACTOR,422.69137734502783,F,kelliberglund,True,18,12,"Moorpark, California",34.28111111,-118.87361111,108333.0,United States,1996-02-09,1996.0,,,,,,,,,,False,2.3705583488119766,24.0,36874.0,3.0424315050196773,41.119415381970335
21014532,Q235682,21014532,Madison_De_La_Garza,Madison De La Garza,ACTOR,169.69209992885692,F,Maddielovesyou1,True,21,12,Dallas,32.77916667,-96.80888889,53838.0,United States,2001-12-28,2001.0,,,,,,,,United States,,False,2.439408866133427,19.0,64485.0,3.53457472927145,41.07241246564749
52699522,Q18211858,52699522,Mackenzie_Ziegler,Mackenzie Ziegler,ACTOR,77.94613251710828,F,kenzieziegler,True,17,12,Pittsburgh,40.43972222,-79.97638889,25101.0,United States,2004-06-04,2004.0,,,,,,,,,,False,2.990755923153087,16.0,81064.0,2.669708303674205,41.06098501160233
46550539,Q20752020,46550539,Madilyn_Bailey,Madilyn Bailey,SINGER,2.67378100219783,F,MadilynBailey,True,15,12,"Boyceville, Wisconsin",45.04333333,-92.04027778,138986.0,United States,1992-09-02,1992.0,,,,,,,,,,False,2.8847339753740044,28.0,16092.0,2.6306437647687706,41.00891100323714
26250189,Q3949513,26250189,Katie_Stevens,Katie Stevens,ACTOR,81.95198785166058,F,thekatiestevens,True,16,12,"Southbury, Connecticut",41.47361111,-73.23416667,108805.0,United States,1992-12-08,1992.0,,,,,,,,,,False,2.011804391096144,28.0,32538.0,3.002245635436524,40.95991513833896
56810449,Q27778126,56810449,Yuka_Momiki,Yuka Momiki,SOCCER PLAYER,43.75385418006908,F,nicole_m09,True,35,12,New York City,40.71274,-74.005974,645042.0,United States,1996-04-09,1996.0,,,,,,,,United States,,True,2.423269625149865,24.0,10515.0,4.173950099244323,40.631255575969625
37665485,Q5698914,37665485,Ruby_Riott,Ruby Riott,WRESTLER,8.333082700948655,F,RubyRiottWWE,True,16,12,"Edwardsburg, Michigan",41.79555556,-86.08083333,117239.0,United States,1991-01-09,1991.0,,,,,,,,,,False,1.8493486366720595,29.0,28823.0,2.999068918366597,40.6172629380698
42219277,Q16240326,42219277,Bea_Miller,Bea Miller,SINGER,3.361125684476524,F,BeaMiller,True,22,12,Manhattan,40.78333333,-73.96666667,45470.0,United States,1999-02-07,1999.0,,,,,,,,,,False,2.948709245949226,21.0,23655.0,3.4800727052050817,40.59444582385844
1245864,Q260331,1245864,Olivia_Olson,Olivia Olson,ACTOR,31.39462215487528,F,oliveolson,True,25,12,Los Angeles,34.05,-118.25,18110.0,United States,1992-05-21,1992.0,,,,,,,,United States,,False,1.8781526821083447,28.0,18376.0,4.322109393730138,40.51218658833251
24972730,Q236378,24972730,Jackie_Evancho,Jackie Evancho,SINGER,10.684208890980162,F,jackieevancho,True,29,12,Pittsburgh,40.43972222,-79.97638889,25101.0,United States,2000-04-09,2000.0,,,,,,,,United States,,False,1.745842219857932,20.0,55562.0,4.708264480781899,40.33598274521924
26698749,Q453620,26698749,Yara_Shahidi,Yara Shahidi,ACTOR,134.0356070443631,F,yarashahidi,True,19,12,Minneapolis,44.98194444,-93.26916667,6097240.0,United States,2000-02-10,2000.0,,,,,,,,,,False,1.862035954865702,20.0,79380.0,3.5951827031013583,40.11200428813384
37893071,Q2685550,37893071,Francesca_Capaldi,Francesca Capaldi,ACTOR,302.1821205044031,F,ImTheFrancescaC,True,19,12,La Jolla,32.84,-117.27694444,165081.0,United States,2004-06-08,2004.0,,,,,,,,,,False,3.801497546827131,16.0,24380.0,2.737227872367617,39.7616972363572
36993749,Q2377185,36993749,Angel_Haze,Angel Haze,SINGER,8.173577339386581,F,AngelHaze,True,19,11,Detroit,42.33138889,-83.04583333,8687.0,United States,1991-07-10,1991.0,,,,,,,,,,False,1.4819252684313635,29.0,22388.0,3.9083417290895417,39.088783568423935
19529684,Q5119701,19529684,Cierra_Ramirez,Cierra Ramirez,ACTOR,293.1942819115019,F,cierraramirez,True,20,11,Houston,29.76277778,-95.38305556,13774.0,United States,1995-03-09,1995.0,,,,,,,,United States,,False,1.8895993217293816,25.0,20090.0,3.684641285401887,38.92077057143022
33420403,Q508893,33420403,Gracie_Gold,Gracie Gold,SKATER,5.294739645718722,F,GraceEGold,True,17,11,"Newton, Massachusetts",42.33694444,-71.20972222,105945.0,United States,1995-08-17,1995.0,,,,,,,,,,False,2.4798059746058545,25.0,12272.0,2.9506178841559647,38.79152613471931
41747787,Q15649119,41747787,Chloe_Kim,Chloe Kim,ATHLETE,11.158447796205824,F,chloekim,True,23,11,"Long Beach, California",33.76833333,-118.19555556,94240.0,United States,2000-04-23,2000.0,,,,,,,,,,False,2.340286065824892,20.0,17334.0,3.7704965272000543,38.30315234334208
22562040,Q462852,22562040,Taylor_Spreitler,Taylor Spreitler,ACTOR,314.3024253727573,F,taylorspreitler,True,16,11,"Hattiesburg, Mississippi",31.31583333,-89.30861111,129294.0,United States,1993-10-23,1993.0,,,,,,,,,,False,1.8065150496595104,27.0,17664.0,3.3131512025848098,38.29345543290582
2211734,Q267386,2211734,Raquel_Castro,Raquel Castro,ACTOR,1191.6936927761565,F,RaquelCastro,True,17,11,New York City,40.71274,-74.005974,645042.0,United States,1994-11-17,1994.0,,,,,,,,United States,,False,1.9372334504279165,26.0,14954.0,3.296695615469796,38.16254410983065
22084884,Q602245,22084884,Jordyn_Wieber,Jordyn Wieber,GYMNAST,8.130522383481434,F,jordyn_wieber,True,20,11,"DeWitt, Michigan",42.84222222,-84.56916667,117341.0,United States,1995-07-12,1995.0,,,,,,,,,,True,1.7882247237598003,25.0,16555.0,3.810151478874293,38.08480453103338
5697752,Q438499,5697752,Allie_Grant,Allie Grant,ACTOR,606.0883485971489,F,TheAllieGrant,True,16,11,"Tupelo, Mississippi",34.25972222,-88.72583333,122352.0,United States,1994-02-14,1994.0,,,,,,,,,,False,2.0580831948704974,26.0,11216.0,3.2119172350906253,37.51370768296522
50561266,Q24174947,50561266,JoJo_Siwa,JoJo Siwa,YOUTUBER,1.0298335658686943,F,itsjojosiwa,True,16,11,"Omaha, Nebraska",41.25,-96.0,46159.0,United States,2003-05-19,2003.0,,,,,,,,,,False,1.374509362117676,17.0,105278.0,3.251427310750968,36.8529740469
46374484,Q19864989,46374484,Victoria_Monét,Victoria Monét,SINGER,19.22198673542398,F,VictoriaMonet,True,15,10,Georgia (U.S. state),33.0,-83.5,48830.0,United States,1993-05-01,1993.0,,,,,,,,United States,,False,1.4516800422706355,27.0,13170.0,2.605377280367442,36.75765035760058
39040150,Q15696586,39040150,Liza_Soberano,Liza Soberano,ACTOR,3.7655493221648015,F,lizasoberano,True,17,10,"Santa Clara, California",37.35444444,-121.96916667,108163.0,United States,1998-01-04,1998.0,,,,,,,,,,False,1.530465480049094,22.0,16725.0,3.447725528543435,35.62289320271527
33934074,Q464732,33934074,Melanie_Amaro,Melanie Amaro,SINGER,4.191727997167277,F,,True,18,10,"Fort Lauderdale, Florida",26.13333333,-80.15,109028.0,United States,1992-06-26,1992.0,,,,,,,,,,False,1.841124046491227,28.0,3296.0,3.588516666809064,34.987622586324555
24896876,Q522088,24896876,Kaitlyn_Maher,Kaitlyn Maher,ACTOR,1.1570267452148466,F,KaitlynMaher,True,32,10,Michigan,44.0,-85.0,18859.0,United States,2004-01-10,2004.0,,,,,,,,,,False,2.783864604437207,16.0,3528.0,4.315264210763052,34.88249356169126
21501560,Q236523,21501560,Allison_Iraheta,Allison Iraheta,SINGER,2.142786719311651,F,AllisonIraheta,True,19,10,"Glendale, California",34.14611111,-118.255,81602.0,United States,1992-04-27,1992.0,,,,,,,,United States,,False,2.00339663039602,28.0,2337.0,3.5278775096302577,34.86437849313768
40600541,Q15710550,40600541,Laurie_Hernandez,Laurie Hernandez,GYMNAST,11.563133059332465,F,,True,17,9,"Old Bridge Township, New Jersey",40.404632,-74.308537,125435.0,United States,2000-06-09,2000.0,,,,,,,,,,False,1.5237515862586637,20.0,13379.0,3.544666209295058,34.189208937496176
33606620,Q8160,33606620,Carly_Rose_Sonenclar,Carly Rose Sonenclar,SINGER,4.765779147409557,F,CarlyRoseMusic,True,16,9,New York City,40.71274,-74.005974,645042.0,United States,1999-04-20,1999.0,,,,,,,,United States,,False,1.6948902427229056,21.0,8472.0,3.3077785432511044,33.85235175016813
31000171,Q271796,31000171,Lauren_Alaina,Lauren Alaina,SINGER,4.0475678684040775,F,Lauren_Alaina,True,19,9,"Rossville, Georgia",34.97638889,-85.29111111,110409.0,United States,1994-11-08,1994.0,,,,,,,,,,False,1.1559208995964951,26.0,5660.0,4.032968572479662,33.24702844571737
22255554,Q515717,22255554,Isabella_Acres,Isabella Acres,ACTOR,233.32998546613584,F,,True,17,9,Atlanta,33.755,-84.39,3138.0,United States,2001-02-21,2001.0,,,,,,,,United States,,False,2.2401975602703987,19.0,4224.0,3.269440510458569,33.04100282341678
18507967,Q188361,18507967,Bridget_Sloan,Bridget Sloan,GYMNAST,6.696232412384133,F,bridgetsloan,True,16,9,Cincinnati,39.1,-84.51666667,18522615.0,United States,1992-06-23,1992.0,,,,,,,,United States,,False,1.618795537005017,28.0,1958.0,3.5259961189140787,32.5188175143533
6955398,Q4260632,6955398,Dee_Dee_Davis,Dee Dee Davis,ACTOR,156.37928156319975,F,,True,19,7,"Culver City, California",34.00777778,-118.40083333,107618.0,United States,1996-04-17,1996.0,,,,,,,,,,False,1.2114307838878184,24.0,1192.0,3.985177173005614,28.88569665009665
62810909,Q83648587,62810909,Charli_D'Amelio,Charli D'Amelio,YOUTUBER,5.708477507167727,F,,True,22,0,"Norwalk, Connecticut",41.09388889,-73.41972222,314046.0,United States,2004-05-01,2004.0,,,,,,,,,,False,,16.0,,,11.761399485108624
